manufacturer,series,part_number,digikey_pn,capacitance_uF,voltage_V,tolerance,esr_ohm,tan_delta,lifetime_raw,lifetime_hours,lifetime_temp_C,op_temp_raw,op_temp_min_C,op_temp_max_C,ripple_120hz_A,ripple_hf_A,lead_spacing_mm,diameter_mm,height_mm,mounting,package,aec_q200,rohs,datasheet_url
Nichicon,LGM,LGM2W391MELB35,493-14678-ND,390.0,450,±20%,0.5101,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.9,,10.0,30.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LGN,LGN2W391MELB50,493-7127-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.61,2.302,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGN,LGN2W391MELC40,493-7128-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.61,2.302,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGU,LGU2W391MELC,493-2868-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.5,2.145,10.0,35.0,40.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgu.pdf
Nichicon,LGW,LGW2W391MELB50,493-8574-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.4,3.432,10.0,30.0,50.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgw.pdf
Nichicon,LGW,LGW2W391MELC40,493-3238-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.42,3.461,10.0,35.0,40.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgw.pdf
Nichicon,LGX,LGX2W391MELB50,493-7913-ND,390.0,450,±20%,0.5101,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.67,2.388,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LGX,LGX2W391MELC40,493-7904-ND,390.0,450,±20%,0.5101,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.73,2.474,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LHT,LHT2W391MELB50,LHT2W391MELB50-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,1.64,2.345,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHT,LHT2W391MELC40,LHT2W391MELC40-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,1.7,2.431,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHX,LHX2W391MELB50,LHX2W391MELB50-ND,390.0,450,±20%,0.5101,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,1.64,2.345,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LHX,LHX2W391MELC40,LHX2W391MELC40-ND,390.0,450,±20%,0.5101,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,1.7,2.431,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LKX,LKX2W391MESC40,LKX2W391MESC40-ND,390.0,450,±20%,0.5101,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.61,2.302,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lkx.pdf
Nichicon,LQS,LQS2W391MELB50,493-7803-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.61,2.302,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LQS,LQS2W391MELC40,493-7802-ND,390.0,450,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.61,2.302,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LGC,LGC2H391MELB45,LGC2H391MELB45-ND,390.0,500,±20%,0.5101,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.85,2.646,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGC,LGC2H391MELC40,LGC2H391MELC40-ND,390.0,500,±20%,0.5101,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.82,2.603,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGN,LGN2H391MELC50,493-4361-ND,390.0,500,±20%,0.5101,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.3,1.859,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGX,LGX2H391MELC50,493-6788-ND,390.0,500,±20%,0.5101,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.78,2.545,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LGG,LGGW6471MELB45,493-8213-ND,470.0,420,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.86,2.66,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGG,LGGW6471MELC35,493-8214-ND,470.0,420,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.7,2.431,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGN,LGNW6471MELB45,493-8389-ND,470.0,420,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.86,2.66,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGN,LGNW6471MELC40,493-8390-ND,470.0,420,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.86,2.66,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGU,LGUW6471MELC,493-2840-ND,470.0,420,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.9,2.717,10.0,35.0,45.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgu.pdf
Nichicon,LQS,LQSW6471MELB45,493-7798-ND,470.0,420,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.86,2.66,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LQS,LQSW6471MELC40,493-7797-ND,470.0,420,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.86,2.66,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LAR,LAR2W471MELC45,493-3269-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.78,2.047,10.0,35.0,45.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lar.pdf
Nichicon,LGA,LGA2W471MELB45,LGA2W471MELB45-ND,470.0,450,±20%,0.4233,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.85,4.075,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lga.pdf
Nichicon,LGG,LGG2W471MELB45,493-8234-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.55,2.216,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGG,LGG2W471MELC40,493-8235-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.55,2.216,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGL,LGL2W471MELB45,493-7537-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.48,2.116,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGL,LGL2W471MELC35,493-7536-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.48,2.116,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGM,LGM2W471MELB40,493-14679-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.0,,10.0,30.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LGM,LGM2W471MELC30,493-14680-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.0,,10.0,35.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LGN,LGN2W471MELC45,493-6128-ND,470.0,450,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.78,2.545,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGU,LGU2W471MELC,493-2869-ND,470.0,450,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.85,2.646,10.0,35.0,50.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgu.pdf
Nichicon,LGX,LGX2W471MELC45,493-7888-ND,470.0,450,±20%,0.4233,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.83,2.617,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LHT,LHT2W471MELB55,LHT2W471MELB55-ND,470.0,450,±20%,0.4233,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,1.84,2.631,10.0,30.0,57.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHT,LHT2W471MELC45,LHT2W471MELC45-ND,470.0,450,±20%,0.4233,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,1.91,2.731,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHX,LHX2W471MELB55,LHX2W471MELB55-ND,470.0,450,±20%,0.4233,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,1.84,2.631,10.0,30.0,57.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LHX,LHX2W471MELC45,LHX2W471MELC45-ND,470.0,450,±20%,0.4233,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,1.91,2.731,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LKX,LKX2W471MESC45,493-14388-ND,470.0,450,±20%,0.4233,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.78,2.545,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lkx.pdf
Nichicon,LQS,LQS2W471MELC45,493-7801-ND,470.0,450,±20%,0.4233,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.78,2.545,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LGC,LGC2H471MELB55,LGC2H471MELB55-ND,470.0,500,±20%,0.4233,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.14,3.06,10.0,30.0,57.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGC,LGC2H471MELC45,LGC2H471MELC45-ND,470.0,500,±20%,0.4233,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.02,2.889,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGX,LGX2H471MELC58,493-6769-ND,470.0,500,±20%,0.4233,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.03,2.903,10.0,35.0,60.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LGG,LGGW6561MELC40,493-8215-ND,560.0,420,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.9,2.717,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGN,LGNW6561MELC45,493-8391-ND,560.0,420,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.1,3.003,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGU,LGUW6561MELC,493-2841-ND,560.0,420,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.15,3.075,10.0,35.0,50.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgu.pdf
Nichicon,LQS,LQSW6561MELC45,493-7796-ND,560.0,420,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.1,3.003,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LAR,LAR2W561MELC50,493-8078-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.99,2.288,10.0,35.0,50.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lar.pdf
Nichicon,LGA,LGA2W561MELB50,LGA2W561MELB50-ND,560.0,450,±20%,0.3553,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,3.18,4.547,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lga.pdf
Nichicon,LGG,LGG2W561MELC45,493-8236-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.7,2.431,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGL,LGL2W561MELB50,493-7529-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.66,2.374,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGL,LGL2W561MELC40,493-7528-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.66,2.374,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGM,LGM2W561MELB45,493-14685-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.2,,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LGM,LGM2W561MELC35,493-14681-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.2,,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LGN,LGN2W561MELC50,493-7129-ND,560.0,450,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.99,2.846,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LGW,LGW2W561MELC50,493-8575-ND,560.0,450,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.85,4.075,10.0,35.0,50.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgw.pdf
Nichicon,LGX,LGX2W561MELC50,493-7871-ND,560.0,450,±20%,0.3553,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,1.98,2.831,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgx.pdf
Nichicon,LHT,LHT2W561MELC50,LHT2W561MELC50-ND,560.0,450,±20%,0.3553,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,2.13,3.046,10.0,35.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHX,LHX2W561MELC50,LHX2W561MELC50-ND,560.0,450,±20%,0.3553,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,2.13,3.046,10.0,35.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LKX,LKX2W561MESC50,LKX2W561MESC50-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.99,2.846,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lkx.pdf
Nichicon,LQS,LQS2W561MELC50,493-7774-ND,560.0,450,±20%,0.3553,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.99,2.846,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LGC,LGC2H561MELB60,LGC2H561MELB60-ND,560.0,500,±20%,0.3553,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.34,3.346,10.0,30.0,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGC,LGC2H561MELC50,LGC2H561MELC50-ND,560.0,500,±20%,0.3553,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.23,3.189,10.0,35.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGG,LGGW6681MELC45,493-8216-ND,680.0,420,±20%,0.2926,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.05,2.932,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGN,LGNW6681MELC50,493-8392-ND,680.0,420,±20%,0.2926,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.2,3.003,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgn.pdf
Nichicon,LQS,LQSW6681MELC50,493-7795-ND,680.0,420,±20%,0.2926,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.2,3.146,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lqs.pdf
Nichicon,LGG,LGG2W681MELC50,493-8237-ND,680.0,450,±20%,0.2926,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.91,2.731,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgg.pdf
Nichicon,LGL,LGL2W681MELC45,493-7535-ND,680.0,450,±20%,0.2926,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.77,2.531,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGM,LGM2W681MELC40,493-14682-ND,680.0,450,±20%,0.2926,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.4,,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Nichicon,LHT,LHT2W681MELC60,LHT2W681MELC60-ND,680.0,450,±20%,0.2926,0.15,3000 Hrs @ 125°C,3000,125,-40°C ~ 125°C,-40,125,2.43,3.475,10.0,35.0,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lht.pdf
Nichicon,LHX,LHX2W681MELC60,LHX2W681MELC60-ND,680.0,450,±20%,0.2926,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,2.43,3.475,10.0,35.0,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lhx.pdf
Nichicon,LGC,LGC2H681MELC55,LGC2H681MELC55-ND,680.0,500,±20%,0.2926,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.44,3.489,10.0,35.0,57.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgc.pdf
Nichicon,LGL,LGL2W821MELC50,493-7508-ND,820.0,450,±20%,0.2426,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.93,2.76,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-lgl.pdf
Nichicon,LGM,LGM2W821MELC45,493-14683-ND,820.0,450,±20%,0.2426,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,1.6,,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1013/LGM_Series_450V.pdf
Rubycon,AEW,420AEW100MEFR16X25,1189-420AEW100MEFR16X25-ND,100.0,420,±20%,1.9894,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,0.68,1.02,7.5,16.0,27.0,Through Hole,"Radial, Can",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8201/AEW.pdf
Rubycon,HXG,420HXG100MEFC20X35,420HXG100MEFC20X35-ND,100.0,420,±20%,1.9894,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.23,1.722,10.0,20.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/HXG.pdf
Rubycon,HXG,420HXG100MEFC22X30,420HXG100MEFC22X30-ND,100.0,420,±20%,1.9894,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.22,1.708,10.0,22.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/HXG.pdf
Rubycon,HXG,420HXG100MEFC25X25,420HXG100MEFC25X25-ND,100.0,420,±20%,1.9894,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.2,1.68,10.0,25.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/HXG.pdf
Rubycon,HXG,420HXG100MEFCSN25X25,1189-1969-ND,100.0,420,±20%,1.9894,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.2,1.68,10.0,25.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/HXG.pdf
